Date;GBP;EUR;AUD;CAD
2013-09-14;0.6317;0.7522;1.0816;1.0334
2013-09-13;0.6317;0.7522;1.0816;1.0334
2013-09-12;0.6328;0.7524;1.081;1.032
2013-09-11;0.6342;0.7537;1.0769;1.0338
2013-09-10;0.6373;0.7553;1.0767;1.0335
2013-09-09;0.6376;0.7579;1.0867;1.0383
2013-09-08;0.6419;0.7624;1.0909;1.0431
2013-09-07;0.6419;0.7624;1.0909;1.0431
2013-09-06;0.6419;0.7624;1.0909;1.0431
2013-09-05;0.6386;0.7575;1.0946;1.0481
2013-09-04;0.6406;0.7592;1.0913;1.0488
2013-09-03;0.6433;0.7592;1.1071;1.0525
2013-09-02;0.6419;0.7572;1.1115;1.053
2013-09-01;0.6452;0.7556;1.1198;1.053
2013-08-31;0.6452;0.7556;1.1198;1.053
2013-08-30;0.6452;0.7556;1.1198;1.053
2013-08-29;0.6444;0.7538;1.1186;1.0495
2013-08-28;0.6467;0.7492;1.122;1.049
2013-08-27;0.6454;0.7497;1.1154;1.0526
2013-08-26;0.6425;0.7484;1.11;1.0526
2013-08-25;0.6433;0.7488;1.1141;1.0568
2013-08-24;0.6433;0.7488;1.1141;1.0568
2013-08-23;0.6433;0.7488;1.1141;1.0568
2013-08-22;0.6418;0.7506;1.1118;1.0496
2013-08-21;0.6373;0.7472;1.1066;1.0435
2013-08-20;0.6384;0.7467;1.1022;1.0377
2013-08-19;0.6392;0.7494;1.0935;1.0331
2013-08-18;0.6396;0.7496;1.09;1.0323
2013-08-17;0.6396;0.7496;1.09;1.0323
2013-08-16;0.6396;0.7496;1.09;1.0323
2013-08-15;0.6417;0.752;1.0924;1.0327
2013-08-14;0.6452;0.7551;1.0967;1.0337
2013-08-13;0.6468;0.7524;1.0947;1.032
2013-08-12;0.6465;0.753;1.0916;1.0311
2013-08-11;0.6441;0.7478;1.0908;1.0291
2013-08-10;0.6441;0.7478;1.0908;1.0291
2013-08-09;0.6441;0.7478;1.0908;1.0291
2013-08-08;0.6452;0.7485;1.1022;1.0411
2013-08-07;0.646;0.7516;1.1182;1.0423
2013-08-06;0.6519;0.753;1.1157;1.0375
2013-08-05;0.6519;0.7543;1.1247;1.0396
2013-08-04;0.66;0.7574;1.1238;1.0402
2013-08-03;0.66;0.7574;1.1238;1.0402
2013-08-02;0.66;0.7574;1.1238;1.0402
2013-08-01;0.6567;0.7555;1.1131;1.0298
2013-07-31;0.658;0.7533;1.1092;1.0297
2013-07-30;0.6529;0.7528;1.1004;1.026
2013-07-29;0.6506;0.7536;1.0824;1.0276
2013-07-28;0.6494;0.7541;1.0814;1.0285
2013-07-27;0.6494;0.7541;1.0814;1.0285
2013-07-26;0.6494;0.7541;1.0814;1.0285
2013-07-25;0.6542;0.7575;1.0898;1.0296
2013-07-24;0.6512;0.7549;1.0842;1.027
2013-07-23;0.6522;0.7587;1.0825;1.0334
2013-07-22;0.6524;0.7595;1.084;1.0343
2013-07-21;0.6553;0.762;1.0851;1.0377
2013-07-20;0.6553;0.762;1.0851;1.0377
2013-07-19;0.6553;0.762;1.0851;1.0377
2013-07-18;0.6575;0.7638;1.0914;1.0418
2013-07-17;0.6571;0.7613;1.0866;1.0396
2013-07-16;0.6627;0.7623;1.0844;1.0411
2013-07-15;0.6645;0.7685;1.1051;1.0427
2013-07-14;0.6619;0.7672;1.1076;1.0386
2013-07-13;0.6619;0.7672;1.1076;1.0386
2013-07-12;0.6619;0.7672;1.1076;1.0386
2013-07-11;0.6615;0.7666;1.0857;1.0405
2013-07-10;0.6713;0.7805;1.0876;1.0517
2013-07-09;0.6728;0.7778;1.0908;1.0545
2013-07-08;0.6705;0.7782;1.1008;1.0558
2013-07-07;0.668;0.7762;1.0905;1.0521
2013-07-06;0.668;0.7762;1.0905;1.0521
2013-07-05;0.668;0.7762;1.0905;1.0521
2013-07-04;0.6622;0.7702;1.0967;1.0544
2013-07-03;0.6553;0.7717;1.1018;1.0544
2013-07-02;0.6591;0.7682;1.0926;1.0568
2013-07-01;0.6568;0.767;1.0884;1.0519
2013-06-30;0.6554;0.7645;1.0834;1.0485
2013-06-29;0.6554;0.7645;1.0834;1.0485
2013-06-28;0.6554;0.7645;1.0834;1.0485
2013-06-27;0.6546;0.7673;1.0739;1.0435
2013-06-26;0.6513;0.7678;1.0775;1.048
2013-06-25;0.6461;0.7614;1.0778;1.0484
2013-06-24;0.6504;0.7642;1.0886;1.0543
2013-06-23;0.6474;0.7587;1.0847;1.0398
2013-06-22;0.6474;0.7587;1.0847;1.0398
2013-06-21;0.6474;0.7587;1.0847;1.0398
2013-06-20;0.6473;0.7576;1.0851;1.0342
2013-06-19;0.6384;0.7459;1.0521;1.0199
2013-06-18;0.6402;0.7477;1.0566;1.0195
2013-06-17;0.6355;0.7498;1.0404;1.0158
2013-06-16;0.6401;0.7517;1.0404;1.0166
2013-06-15;0.6401;0.7517;1.0404;1.0166
2013-06-14;0.6401;0.7517;1.0404;1.0166
2013-06-13;0.638;0.751;1.0454;1.017
2013-06-12;0.6389;0.7532;1.049;1.016
2013-06-11;0.6433;0.7534;1.0703;1.0242
2013-06-10;0.6438;0.7571;1.0586;1.0186
2013-06-09;0.642;0.7541;1.0502;1.0232
2013-06-08;0.642;0.7541;1.0502;1.0232
2013-06-07;0.642;0.7541;1.0502;1.0232
2013-06-06;0.6473;0.7623;1.0512;1.0313
2013-06-05;0.6513;0.7653;1.0444;1.0338
2013-06-04;0.6537;0.7638;1.0341;1.0319
2013-06-03;0.6548;0.7688;1.0345;1.0344
2013-06-02;0.6564;0.7689;1.0411;1.0329
2013-06-01;0.6564;0.7689;1.0411;1.0329
2013-05-31;0.6564;0.7689;1.0411;1.0329
2013-05-30;0.6611;0.7726;1.0424;1.0378
2013-05-29;0.6616;0.7721;1.0382;1.0372
2013-05-28;0.6611;0.7729;1.0322;1.0344
2013-05-27;0.6613;0.7729;1.036;1.0323
2013-05-26;0.6623;0.7729;1.0316;1.0332
2013-05-25;0.6623;0.7729;1.0316;1.0332
2013-05-24;0.6623;0.7729;1.0316;1.0332
2013-05-23;0.6635;0.7759;1.0321;1.035
2013-05-22;0.6622;0.7738;1.0255;1.0303
2013-05-21;0.66;0.7772;1.0218;1.0269
2013-05-20;0.6579;0.778;1.0223;1.0279
2013-05-19;0.6564;0.7771;1.027;1.0273
2013-05-18;0.6564;0.7771;1.027;1.0273
2013-05-17;0.6564;0.7771;1.027;1.0273
2013-05-16;0.6559;0.7758;1.0178;1.0194
2013-05-15;0.658;0.7774;1.0117;1.0209
2013-05-14;0.6536;0.7706;1.0079;1.0139
2013-05-13;0.6507;0.7708;1.0023;1.0092
2013-05-12;0.6501;0.7699;0.9992;1.0096
2013-05-11;0.6501;0.7699;0.9992;1.0096
2013-05-10;0.6501;0.7699;0.9992;1.0096
2013-05-09;0.6425;0.7609;0.9784;1.0036
2013-05-08;0.6448;0.7613;0.9801;1.0042
2013-05-07;0.6441;0.763;0.9848;1.0052
2013-05-06;0.6432;0.763;0.9767;1.0084
2013-05-05;0.6429;0.7625;0.9745;1.0114
2013-05-04;0.6429;0.7625;0.9745;1.0114
2013-05-03;0.6429;0.7625;0.9745;1.0114
2013-05-02;0.6418;0.7581;0.9757;1.0071
2013-05-01;0.6459;0.765;0.9676;1.0108
2013-04-30;0.6459;0.765;0.9676;1.0108
2013-04-29;0.6436;0.7626;0.9663;1.0137
2013-04-28;0.6462;0.7693;0.9732;1.0198
2013-04-27;0.6462;0.7693;0.9732;1.0198
2013-04-26;0.6462;0.7693;0.9732;1.0198
2013-04-25;0.6466;0.7645;0.9686;1.0225
2013-04-24;0.6555;0.7689;0.9733;1.0261
2013-04-23;0.6556;0.7698;0.9758;1.0277
2013-04-22;0.6568;0.767;0.9738;1.0259
2013-04-21;0.6515;0.7625;0.9677;1.025
2013-04-20;0.6515;0.7625;0.9677;1.025
2013-04-19;0.6515;0.7625;0.9677;1.025
2013-04-18;0.6553;0.7666;0.9684;1.0243
2013-04-17;0.656;0.7617;0.9666;1.0259
2013-04-16;0.6527;0.7617;0.9638;1.0215
2013-04-15;0.652;0.7645;0.9612;1.0206
2013-04-14;0.651;0.7662;0.9497;1.0119
2013-04-13;0.651;0.7662;0.9497;1.0119
2013-04-12;0.651;0.7662;0.9497;1.0119
2013-04-11;0.6494;0.7623;0.946;1.0094
2013-04-10;0.6532;0.7642;0.9498;1.0156
2013-04-09;0.6532;0.7669;0.9547;1.0149
2013-04-08;0.6534;0.7679;0.9601;1.017
2013-04-07;0.656;0.7726;0.9599;1.0147
2013-04-06;0.656;0.7726;0.9599;1.0147
2013-04-05;0.656;0.7726;0.9599;1.0147
2013-04-04;0.6611;0.7802;0.9588;1.0151
2013-04-03;0.6614;0.7795;0.9539;1.0142
2013-04-02;0.6596;0.7788;0.9554;1.0129
2013-04-01;0.6604;0.7809;0.9612;1.0169
2013-03-31;0.6604;0.7809;0.9612;1.0169
2013-03-30;0.6604;0.7809;0.9612;1.0169
2013-03-29;0.6604;0.7809;0.9612;1.0169
2013-03-28;0.6604;0.7809;0.9612;1.0169
2013-03-27;0.6619;0.7832;0.9582;1.0169
2013-03-26;0.6601;0.7775;0.9535;1.0188
2013-03-25;0.6584;0.7731;0.9552;1.0204
2013-03-24;0.6586;0.7723;0.9586;1.024
2013-03-23;0.6586;0.7723;0.9586;1.024
2013-03-22;0.6586;0.7723;0.9586;1.024
2013-03-21;0.6597;0.7746;0.9586;1.0233
2013-03-20;0.6606;0.7725;0.9632;1.0252
2013-03-19;0.6612;0.7726;0.9638;1.0248
2013-03-18;0.6622;0.7735;0.9626;1.0218
2013-03-17;0.6602;0.7642;0.9635;1.0203
2013-03-16;0.6602;0.7642;0.9635;1.0203
2013-03-15;0.6602;0.7642;0.9635;1.0203
2013-03-14;0.6692;0.773;0.9658;1.0264
2013-03-13;0.6685;0.7704;0.9686;1.0249
2013-03-12;0.6713;0.7661;0.9678;1.026
2013-03-11;0.6721;0.7696;0.9775;1.0279
2013-03-10;0.6654;0.7639;0.9731;1.029
2013-03-09;0.6654;0.7639;0.9731;1.029
2013-03-08;0.6654;0.7639;0.9731;1.029
2013-03-07;0.6649;0.7686;0.975;1.0317
2013-03-06;0.6631;0.7672;0.972;1.0286
2013-03-05;0.6597;0.7672;0.9771;1.0265
2013-03-04;0.6643;0.7688;0.9857;1.0287
2013-03-03;0.6652;0.7692;0.9801;1.0336
2013-03-02;0.6652;0.7692;0.9801;1.0336
2013-03-01;0.6652;0.7692;0.9801;1.0336
2013-02-28;0.6573;0.7617;0.9756;1.0253
2013-02-27;0.6597;0.7635;0.9805;1.0257
2013-02-26;0.6602;0.7647;0.976;1.0261
2013-02-25;0.6606;0.7517;0.9694;1.0224
2013-02-24;0.6538;0.7584;0.9679;1.0206
2013-02-23;0.6538;0.7584;0.9679;1.0206
2013-02-22;0.6538;0.7584;0.9679;1.0206
2013-02-21;0.6554;0.7584;0.9752;1.019
2013-02-20;0.6532;0.7479;0.9694;1.0147
2013-02-19;0.6466;0.7491;0.9667;1.0116
2013-02-18;0.6455;0.749;0.9696;1.0065
2013-02-17;0.6457;0.7505;0.9677;1.0026
2013-02-16;0.6457;0.7505;0.9677;1.0026
2013-02-15;0.6457;0.7505;0.9677;1.0026
2013-02-14;0.6449;0.7504;0.9664;1.0012
2013-02-13;0.6424;0.7418;0.9671;1.0028
2013-02-12;0.6411;0.7442;0.9754;1.0055
2013-02-11;0.6374;0.7468;0.973;1.0077
2013-02-10;0.6328;0.7477;0.9677;0.999
2013-02-09;0.6328;0.7477;0.9677;0.999
2013-02-08;0.6328;0.7477;0.9677;0.999
2013-02-07;0.6366;0.7382;0.9697;0.9957
2013-02-06;0.6385;0.7398;0.9698;0.9982
2013-02-05;0.6352;0.7387;0.9625;0.9981
2013-02-04;0.636;0.7379;0.9585;0.9968
2013-02-03;0.6316;0.7329;0.9625;0.9995
2013-02-02;0.6316;0.7329;0.9625;0.9995
2013-02-01;0.6316;0.7329;0.9625;0.9995
2013-01-31;0.6325;0.738;0.9601;1.002
2013-01-30;0.6339;0.7385;0.9598;1.0024
2013-01-29;0.6355;0.7444;0.9573;1.0057
2013-01-28;0.6356;0.7438;0.9618;1.0088
2013-01-27;0.6321;0.7424;0.959;1.0062
2013-01-26;0.6321;0.7424;0.959;1.0062
2013-01-25;0.6321;0.7424;0.959;1.0062
2013-01-24;0.6322;0.7491;0.9542;1.0019
2013-01-23;0.6307;0.7502;0.9479;0.9919
2013-01-22;0.6305;0.7509;0.9471;0.9944
2013-01-21;0.6297;0.7506;0.9506;0.993
2013-01-20;0.6283;0.7505;0.9512;0.9901
2013-01-19;0.6283;0.7505;0.9512;0.9901
2013-01-18;0.6283;0.7505;0.9512;0.9901
2013-01-17;0.624;0.7481;0.9496;0.9869
2013-01-16;0.6252;0.7532;0.9485;0.9868
2013-01-15;0.623;0.7504;0.9494;0.9861
2013-01-14;0.623;0.7496;0.9469;0.9863
2013-01-13;0.6202;0.7534;0.9463;0.9839
2013-01-12;0.6202;0.7534;0.9463;0.9839
2013-01-11;0.6202;0.7534;0.9463;0.9839
2013-01-10;0.6232;0.7626;0.9459;0.9859
2013-01-09;0.6243;0.7659;0.9512;0.9875
2013-01-08;0.6224;0.7642;0.9526;0.9857
2013-01-07;0.6225;0.7669;0.9526;0.9871
2013-01-06;0.6243;0.7685;0.9602;0.9912
2013-01-05;0.6243;0.7685;0.9602;0.9912
2013-01-04;0.6243;0.7685;0.9602;0.9912
2013-01-03;0.6188;0.7632;0.9518;0.9863
2013-01-02;0.6138;0.754;0.9529;0.9848
2013-01-01;0.6185;0.7579;0.9635;0.9957
2012-12-31;0.6185;0.7579;0.9635;0.9957
2012-12-30;0.6197;0.7586;0.9628;0.9954
2012-12-29;0.6197;0.7586;0.9628;0.9954
2012-12-28;0.6197;0.7586;0.9628;0.9954
2012-12-27;0.618;0.7538;0.9635;0.9917
2012-12-26;0.6185;0.7565;0.9619;0.9929
2012-12-25;0.6185;0.7565;0.9619;0.9929
2012-12-24;0.6185;0.7565;0.9619;0.9929
2012-12-23;0.6164;0.7571;0.9586;0.991
2012-12-22;0.6164;0.7571;0.9586;0.991
2012-12-21;0.6164;0.7571;0.9586;0.991
2012-12-20;0.615;0.7549;0.9536;0.9894
2012-12-19;0.6135;0.7518;0.9523;0.9868
2012-12-18;0.6168;0.7588;0.9495;0.9844
2012-12-17;0.617;0.7599;0.9494;0.9871
2012-12-16;0.6204;0.7645;0.9502;0.9845
2012-12-15;0.6204;0.7645;0.9502;0.9845
2012-12-14;0.6204;0.7645;0.9502;0.9845
2012-12-13;0.6194;0.7647;0.9475;0.9828
2012-12-12;0.6194;0.7669;0.9477;0.9854
2012-12-11;0.6214;0.7696;0.9529;0.9867
2012-12-10;0.6221;0.7734;0.9527;0.9869
2012-12-09;0.6246;0.7749;0.9545;0.9923
2012-12-08;0.6246;0.7749;0.9545;0.9923
2012-12-07;0.6246;0.7749;0.9545;0.9923
2012-12-06;0.6207;0.765;0.9529;0.9915
2012-12-05;0.6214;0.7654;0.9555;0.992
2012-12-04;0.6205;0.7638;0.9546;0.994
2012-12-03;0.622;0.7659;0.9586;0.9929
2012-12-02;0.6244;0.7701;0.9606;0.9937
2012-12-01;0.6244;0.7701;0.9606;0.9937
2012-11-30;0.6244;0.7701;0.9606;0.9937
2012-11-29;0.6238;0.7696;0.9567;0.9917
2012-11-28;0.6259;0.7757;0.9572;0.9947
2012-11-27;0.6235;0.7715;0.9546;0.9911
2012-11-26;0.6248;0.7714;0.9577;0.9938
2012-11-25;0.6275;0.7747;0.96;0.9966
2012-11-24;0.6275;0.7747;0.96;0.9966
2012-11-23;0.6275;0.7747;0.96;0.9966
2012-11-22;0.6265;0.7756;0.9633;0.996
2012-11-21;0.6276;0.7809;0.9651;0.9976
2012-11-20;0.6282;0.7807;0.9627;0.9958
2012-11-19;0.6294;0.7836;0.9625;0.9986
2012-11-18;0.6296;0.7846;0.968;1.0006
2012-11-17;0.6296;0.7846;0.968;1.0006
2012-11-16;0.6296;0.7846;0.968;1.0006
2012-11-15;0.6314;0.7839;0.9682;1.002
2012-11-14;0.6307;0.7858;0.96;1.0012
2012-11-13;0.6298;0.7876;0.9599;1.001
2012-11-12;0.6298;0.7852;0.958;0.9992
2012-11-11;0.6281;0.7878;0.9651;1.0028
2012-11-10;0.6281;0.7878;0.9651;1.0028
2012-11-09;0.6281;0.7878;0.9651;1.0028
2012-11-08;0.6254;0.7852;0.9603;0.9964
2012-11-07;0.6264;0.7846;0.9594;0.9934
2012-11-06;0.6257;0.7813;0.958;0.9939
2012-11-05;0.626;0.7827;0.9656;0.9965
2012-11-04;0.6238;0.7782;0.963;0.9948
2012-11-03;0.6238;0.7782;0.963;0.9948
2012-11-02;0.6238;0.7782;0.963;0.9948
2012-11-01;0.619;0.7707;0.9627;0.9995
2012-10-31;0.6207;0.7696;0.9642;1.0009
2012-10-30;0.622;0.7715;0.9635;0.9999
2012-10-29;0.6238;0.7753;0.9657;0.9998
2012-10-28;0.6207;0.7747;0.9673;0.9967
2012-10-27;0.6207;0.7747;0.9673;0.9967
2012-10-26;0.6207;0.7747;0.9673;0.9967
2012-10-25;0.6195;0.7696;0.9628;0.9916
2012-10-24;0.6246;0.7727;0.9679;0.9896
2012-10-23;0.6256;0.7689;0.9736;0.9966
2012-10-22;0.6235;0.7655;0.9689;0.9942
2012-10-21;0.6235;0.7672;0.9656;0.9885
2012-10-20;0.6235;0.7672;0.9656;0.9885
2012-10-19;0.6235;0.7672;0.9656;0.9885
2012-10-18;0.6189;0.7623;0.963;0.979
2012-10-17;0.6185;0.7622;0.9672;0.9844
2012-10-16;0.6207;0.7665;0.9729;0.9865
2012-10-15;0.6225;0.771;0.9761;0.9777
2012-10-14;0.6218;0.771;0.9756;0.9775
2012-10-13;0.6218;0.771;0.9756;0.9775
2012-10-12;0.6218;0.771;0.9756;0.9775
2012-10-11;0.6234;0.7741;0.9733;0.9789
2012-10-10;0.6245;0.7759;0.9756;0.9771
2012-10-09;0.6237;0.772;0.9776;0.9752
2012-10-08;0.6239;0.7717;0.9817;0.9788
2012-10-07;0.6178;0.7691;0.9754;0.9806
2012-10-06;0.6178;0.7691;0.9754;0.9806
2012-10-05;0.6178;0.7691;0.9754;0.9806
2012-10-04;0.6208;0.7721;0.9785;0.987
2012-10-03;0.6206;0.775;0.9784;0.9863
2012-10-02;0.6192;0.7734;0.9691;0.9817
2012-10-01;0.6199;0.7766;0.9654;0.9837
2012-09-30;0.6172;0.7734;0.9587;0.981
2012-09-29;0.6172;0.7734;0.9587;0.981
2012-09-28;0.6172;0.7734;0.9587;0.981
2012-09-27;0.6167;0.7768;0.9596;0.9832
2012-09-26;0.6188;0.7785;0.967;0.9835
2012-09-25;0.6159;0.7733;0.9583;0.9803
2012-09-24;0.6169;0.7742;0.9612;0.9808
2012-09-23;0.615;0.7699;0.952;0.9743
2012-09-22;0.615;0.7699;0.952;0.9743
2012-09-21;0.615;0.7699;0.952;0.9743
2012-09-20;0.6177;0.772;0.9619;0.9787
2012-09-19;0.6174;0.7691;0.9579;0.9746
2012-09-18;0.6155;0.766;0.9596;0.9753
2012-09-17;0.6167;0.7642;0.9516;0.973
2012-09-16;0.6166;0.7637;0.9443;0.9643
2012-09-15;0.6166;0.7637;0.9443;0.9643
2012-09-14;0.6166;0.7637;0.9443;0.9643
2012-09-13;0.6208;0.7746;0.9572;0.9759
2012-09-12;0.6217;0.7754;0.9555;0.9744
2012-09-11;0.6239;0.782;0.962;0.972
2012-09-10;0.6259;0.7827;0.9666;0.9773
2012-09-09;0.627;0.787;0.9664;0.9816
2012-09-08;0.627;0.787;0.9664;0.9816
2012-09-07;0.627;0.787;0.9664;0.9816
2012-09-06;0.6279;0.7913;0.9765;0.9867
2012-09-05;0.6284;0.795;0.9808;0.9876
2012-09-04;0.6297;0.795;0.9752;0.985
2012-09-03;0.6295;0.7957;0.9769;0.9866
2012-09-02;0.6306;0.793;0.9675;0.9902
2012-09-01;0.6306;0.793;0.9675;0.9902
2012-08-31;0.6306;0.793;0.9675;0.9902
2012-08-30;0.6307;0.7972;0.968;0.9912
2012-08-29;0.6312;0.7971;0.9636;0.9886
2012-08-28;0.6333;0.7969;0.9638;0.9873
2012-08-27;0.6324;0.7981;0.9622;0.9899
2012-08-26;0.6313;0.7996;0.9619;0.9934
2012-08-25;0.6313;0.7996;0.9619;0.9934
2012-08-24;0.6313;0.7996;0.9619;0.9934
2012-08-23;0.6303;0.7967;0.9545;0.9909
2012-08-22;0.6329;0.8033;0.9581;0.9925
2012-08-21;0.6343;0.8046;0.9526;0.9857
2012-08-20;0.637;0.813;0.958;0.9892
2012-08-19;0.6364;0.8106;0.9588;0.9885
2012-08-18;0.6364;0.8106;0.9588;0.9885
2012-08-17;0.6364;0.8106;0.9588;0.9885
2012-08-16;0.6368;0.8144;0.9537;0.9886
2012-08-15;0.6375;0.8146;0.9551;0.9918
2012-08-14;0.6363;0.8096;0.9495;0.9918
2012-08-13;0.6371;0.8104;0.9473;0.9916
2012-08-12;0.6411;0.8155;0.951;0.9943
2012-08-11;0.6411;0.8155;0.951;0.9943
2012-08-10;0.6411;0.8155;0.951;0.9943
2012-08-09;0.6399;0.8129;0.9462;0.9942
2012-08-08;0.6394;0.8106;0.9488;0.9978
2012-08-07;0.638;0.8041;0.9441;0.9978
2012-08-06;0.6422;0.8078;0.9473;1.0005
2012-08-05;0.6431;0.8167;0.9513;1.003
2012-08-04;0.6431;0.8167;0.9513;1.003
2012-08-03;0.6431;0.8167;0.9513;1.003
2012-08-02;0.6402;0.81;0.9491;1.0022
2012-08-01;0.6403;0.8131;0.9506;1.0018
2012-07-31;0.6382;0.8141;0.9504;1.0023
2012-07-30;0.6368;0.8166;0.9528;1.0042
2012-07-29;0.6357;0.8119;0.9586;1.0073
2012-07-28;0.6357;0.8119;0.9586;1.0073
2012-07-27;0.6357;0.8119;0.9586;1.0073
2012-07-26;0.6385;0.8157;0.9617;1.0078
2012-07-25;0.6455;0.8241;0.9718;1.0186
2012-07-24;0.644;0.8272;0.9723;1.018
2012-07-23;0.6442;0.8261;0.9735;1.0173
2012-07-22;0.638;0.8197;0.9622;1.0101
2012-07-21;0.638;0.8197;0.9622;1.0101
2012-07-20;0.638;0.8197;0.9622;1.0101
2012-07-19;0.6373;0.8139;0.9583;1.0072
2012-07-18;0.6408;0.8174;0.97;1.0135
2012-07-17;0.6401;0.8143;0.9723;1.0148
2012-07-16;0.6442;0.8212;0.98;1.0156
2012-07-15;0.6463;0.8207;0.9835;1.0169
2012-07-14;0.6463;0.8207;0.9835;1.0169
2012-07-13;0.6463;0.8207;0.9835;1.0169
2012-07-12;0.6476;0.8212;0.9878;1.0232
2012-07-11;0.6429;0.8157;0.975;1.019
2012-07-10;0.6448;0.814;0.978;1.0183
2012-07-09;0.6456;0.8135;0.9828;1.0212
2012-07-08;0.6435;0.808;0.9742;1.0147
2012-07-07;0.6435;0.808;0.9742;1.0147
2012-07-06;0.6435;0.808;0.9742;1.0147
2012-07-05;0.6425;0.8048;0.9714;1.0124
2012-07-04;0.6395;0.7962;0.973;1.0132
2012-07-03;0.6384;0.7952;0.9753;1.0164
2012-07-02;0.6385;0.7941;0.9754;1.0171
2012-07-01;0.6408;0.7943;0.9801;1.0223
2012-06-30;0.6408;0.7943;0.9801;1.0223
2012-06-29;0.6408;0.7943;0.9801;1.0223
2012-06-28;0.6433;0.8053;0.9951;1.0279
2012-06-27;0.641;0.8014;0.9925;1.0255
2012-06-26;0.641;0.8016;0.9966;1.028
2012-06-25;0.6429;0.8008;0.9994;1.0299
2012-06-24;0.6414;0.7975;0.9961;1.0282
2012-06-23;0.6414;0.7975;0.9961;1.0282
2012-06-22;0.6414;0.7975;0.9961;1.0282
2012-06-21;0.6369;0.7893;0.9822;1.0187
2012-06-20;0.6344;0.7872;0.9805;1.0169
2012-06-19;0.6381;0.7925;0.9839;1.0214
2012-06-18;0.6388;0.7925;0.9922;1.0258
2012-06-17;0.6446;0.7939;0.9975;1.0242
2012-06-16;0.6446;0.7939;0.9975;1.0242
2012-06-15;0.6446;0.7939;0.9975;1.0242
2012-06-14;0.6447;0.7967;1.006;1.0266
2012-06-13;0.6433;0.7978;1.0025;1.026
2012-06-12;0.6435;0.8005;1.0087;1.0288
2012-06-11;0.6439;0.7972;1.0046;1.0248
2012-06-10;0.648;0.8021;1.0158;1.0342
2012-06-09;0.648;0.8021;1.0158;1.0342
2012-06-08;0.648;0.8021;1.0158;1.0342
2012-06-07;0.642;0.794;1.0014;1.0236
2012-06-06;0.6458;0.801;1.0141;1.034
2012-06-05;0.6517;0.8046;1.0268;1.0403
2012-06-04;0.65;0.8041;1.0289;1.0391
2012-06-03;0.6533;0.8116;1.0365;1.0383
2012-06-02;0.6533;0.8116;1.0365;1.0383
2012-06-01;0.6533;0.8116;1.0365;1.0383
2012-05-31;0.6449;0.8063;1.0268;1.0289
2012-05-30;0.6414;0.804;1.0234;1.0278
2012-05-29;0.6383;0.7985;1.0171;1.0249
2012-05-28;0.6367;0.7958;1.0138;1.0243
2012-05-27;0.6379;0.7971;1.0214;1.0274
2012-05-26;0.6379;0.7971;1.0214;1.0274
2012-05-25;0.6379;0.7971;1.0214;1.0274
2012-05-24;0.6379;0.7964;1.0227;1.0255
2012-05-23;0.6354;0.79;1.0251;1.0222
2012-05-22;0.6334;0.7832;1.0111;1.0164
2012-05-21;0.6333;0.7843;1.0172;1.0233
2012-05-20;0.6322;0.7861;1.0124;1.0171
2012-05-19;0.6322;0.7861;1.0124;1.0171
2012-05-18;0.6322;0.7861;1.0124;1.0171
2012-05-17;0.6314;0.7885;1.0089;1.0139
2012-05-16;0.6275;0.7851;1.0059;1.0074
2012-05-15;0.623;0.7786;0.9995;1.0009
2012-05-14;0.6219;0.7774;1.0014;1.0037
2012-05-13;0.6206;0.7726;0.9948;1.0041
2012-05-12;0.6206;0.7726;0.9948;1.0041
2012-05-11;0.6206;0.7726;0.9948;1.0041
2012-05-10;0.6186;0.7715;0.9877;0.9988
2012-05-09;0.6216;0.7722;0.9951;1.0044
2012-05-08;0.6192;0.7678;0.985;0.9956
2012-05-07;0.6188;0.7673;0.9815;0.9962
2012-05-06;0.6183;0.7615;0.977;0.9889
2012-05-05;0.6183;0.7615;0.977;0.9889
2012-05-04;0.6183;0.7615;0.977;0.9889
2012-05-03;0.6182;0.762;0.9725;0.9843
2012-05-02;0.6184;0.7616;0.9685;0.9883
2012-05-01;0.6152;0.7568;0.9599;0.9827
2012-04-30;0.6152;0.7568;0.9599;0.9827
2012-04-29;0.6163;0.7559;0.9584;0.9824
2012-04-28;0.6163;0.7559;0.9584;0.9824
2012-04-27;0.6163;0.7559;0.9584;0.9824
2012-04-26;0.6178;0.7567;0.9638;0.9813
2012-04-25;0.6205;0.7572;0.9671;0.9856
2012-04-24;0.6196;0.7598;0.9707;0.9893
2012-04-23;0.6219;0.7616;0.9724;0.9972
2012-04-22;0.6206;0.758;0.9656;0.9911
2012-04-21;0.6206;0.758;0.9656;0.9911
2012-04-20;0.6206;0.758;0.9656;0.9911
2012-04-19;0.6244;0.7642;0.9668;0.9912
2012-04-18;0.6256;0.7638;0.9645;0.9903
2012-04-17;0.627;0.7615;0.9644;0.9962
2012-04-16;0.6317;0.7678;0.9667;1.0004
2012-04-15;0.6273;0.7606;0.9614;0.9939
2012-04-14;0.6273;0.7606;0.9614;0.9939
2012-04-13;0.6273;0.7606;0.9614;0.9939
2012-04-12;0.627;0.7603;0.9614;0.9984
2012-04-11;0.629;0.7616;0.9705;1.0027
2012-04-10;0.6305;0.7625;0.9716;0.9983
2012-04-09;0.6307;0.7652;0.9726;0.998
2012-04-08;0.6307;0.7652;0.9726;0.998
